"","V1","V2","V3","V4","V5","id"
"11065",65,3.299,1,-0.6209,1,"MP92"
"11066",66,2.103,0,0.6209,1,"MP92"
"11067",67,1.862,1,-0.6209,1,"MP92"
"11068",68,2.369,0,0.6209,1,"MP92"
"11069",69,1.628,1,0.6209,0,"MP92"
"11070",70,1.375,0,0.6209,1,"MP92"
"11071",71,2.545,1,0.6209,0,"MP92"
"11072",72,2.48,0,0.6209,1,"MP92"
"11073",73,3.069,0,0.6209,1,"MP92"
"11074",74,3.258,0,0.6209,1,"MP92"
"11075",75,1.529,0,0.6209,1,"MP92"
"11076",76,2.571,0,0.6209,1,"MP92"
"11077",77,2.674,0,0.6209,1,"MP92"
"11078",78,1.988,0,0.6209,1,"MP92"
"11079",79,2.877,0,0.6209,1,"MP92"
"11080",80,3.17,0,0.6209,1,"MP92"
"11081",81,3.494,0,-0.6209,0,"MP92"
"11082",82,2.618,0,0.6209,1,"MP92"
"11083",83,2.002,1,0.6209,0,"MP92"
"11084",84,2.135,1,0.6209,0,"MP92"
"11085",85,2.713,1,0.6209,0,"MP92"
"11086",86,2.1,1,-0.6209,1,"MP92"
"11087",87,2.696,1,-0.6209,1,"MP92"
"11088",88,2.772,1,0.6209,0,"MP92"
"11089",89,3.376,0,0.6209,1,"MP92"
"11090",90,3.042,1,0.6209,0,"MP92"
"11091",91,2.602,1,-0.6209,1,"MP92"
"11092",92,2.103,1,0.6209,0,"MP92"
"11093",93,2.727,1,0.6209,0,"MP92"
"11094",94,4.954,0,0.6209,1,"MP92"
"11095",95,3.531,1,-0.6209,1,"MP92"
"11096",96,1.674,1,0.6209,0,"MP92"
"11097",97,1.941,1,0.6209,0,"MP92"
"11098",98,2.768,1,-0.6209,1,"MP92"
"11099",99,2.906,0,0.6209,1,"MP92"
"11100",100,2.594,1,-0.6209,1,"MP92"
"11101",1,2.01,0,0.6209,1,"MP92"
"11102",2,2.029,0,0.6209,1,"MP92"
"11103",3,3.063,0,0.6209,1,"MP92"
"11104",4,3.362,0,0.6209,1,"MP92"
"11105",5,2.275,1,0.6209,0,"MP92"
"11106",6,1.917,1,0.6209,0,"MP92"
"11107",7,1.509,1,0.6209,0,"MP92"
"11108",8,1.376,1,0.6209,0,"MP92"
"11109",9,1.524,1,-0.6209,1,"MP92"
"11110",10,1.936,0,-0.6209,0,"MP92"
"11111",11,2.446,0,0.6209,1,"MP92"
"11112",12,1.987,1,0.6209,0,"MP92"
"11113",13,3.466,1,0.6209,0,"MP92"
"11114",14,2.505,0,-0.6209,0,"MP92"
"11115",15,1.65,1,0.6209,0,"MP92"
"11116",16,2.045,0,0.6209,1,"MP92"
"11117",17,1.89,1,0.6209,0,"MP92"
"11118",18,2.423,1,0.6209,0,"MP92"
"11119",19,2.032,1,0.6209,0,"MP92"
"11120",20,2.769,0,-0.6209,0,"MP92"
"11121",21,2.43,1,0.6209,0,"MP92"
"11122",22,2.63,0,0.6209,1,"MP92"
"11123",23,3.2,1,0.6209,0,"MP92"
"11124",24,2.13,0,0.6209,1,"MP92"
"11125",25,2.203,1,0.6209,0,"MP92"
"11126",26,2.06,0,0.6209,1,"MP92"
"11127",27,1.421,1,-0.6209,1,"MP92"
"11128",28,1.713,0,0.6209,1,"MP92"
"11129",29,1.748,1,0.6209,0,"MP92"
"11130",30,2.404,0,0.6209,1,"MP92"
"11131",31,2.518,1,-0.6209,1,"MP92"
"11132",32,2.702,0,0.6209,1,"MP92"
"11133",33,2.009,0,0.6209,1,"MP92"
"11134",34,2.118,0,0.6209,1,"MP92"
"11135",35,2.589,0,0.6209,1,"MP92"
"11136",36,2.359,0,0.6209,1,"MP92"
"11137",37,2.435,0,0.6209,1,"MP92"
"11138",38,2.887,0,0.6209,1,"MP92"
"11139",39,1.57,1,0.6209,0,"MP92"
"11140",40,2.172,1,-0.6209,1,"MP92"
"11141",41,2.166,0,0.6209,1,"MP92"
"11142",42,1.957,0,0.6209,1,"MP92"
"11143",43,2.246,0,0.6209,1,"MP92"
"11144",44,1.41,1,0.6209,0,"MP92"
"11145",45,2.022,1,0.6209,0,"MP92"
"11146",46,2.369,1,0.6209,0,"MP92"
"11147",47,2.366,1,0.6209,0,"MP92"
"11148",48,4.043,0,-0.6209,0,"MP92"
"11149",49,2.56,1,0.6209,0,"MP92"
"11150",50,1.598,1,0.6209,0,"MP92"
"11151",51,3.052,1,-0.6209,1,"MP92"
"11152",52,2.339,1,0.6209,0,"MP92"
"11153",53,2.033,0,0.6209,1,"MP92"
"11154",54,1.601,1,0.6209,0,"MP92"
"11155",55,1.502,0,0.6209,1,"MP92"
"11156",56,1.602,1,-0.6209,1,"MP92"
"11157",57,1.504,0,0.6209,1,"MP92"
"11158",58,1.627,1,0.6209,0,"MP92"
"11159",59,1.522,0,-0.6209,0,"MP92"
"11160",60,1.87,1,-0.6209,1,"MP92"
"11161",61,1.567,0,0.6209,1,"MP92"
"11162",62,1.681,1,-0.6209,1,"MP92"
"11163",63,1.342,1,-0.6209,1,"MP92"
"11164",64,1.374,0,0.6209,1,"MP92"
"11165",65,3.184,0,0.6209,1,"MP92"
"11166",66,1.602,0,0.6209,1,"MP92"
"11167",67,1.874,1,0.6209,0,"MP92"
"11168",68,3.173,0,0.6209,1,"MP92"
"11169",69,1.45,0,0.6209,1,"MP92"
"11170",70,2.63,1,0.6209,0,"MP92"
"11171",71,1.436,1,-0.6209,1,"MP92"
"11172",72,2.384,0,0.6209,1,"MP92"
"11173",73,2.719,1,0.6209,0,"MP92"
"11174",74,2.495,1,0.6209,0,"MP92"
"11175",75,3.228,0,0.6209,1,"MP92"
"11176",76,1.623,0,0.6209,1,"MP92"
"11177",77,1.591,0,0.6209,1,"MP92"
"11178",78,1.59,0,0.6209,1,"MP92"
"11179",79,3.186,1,0.6209,0,"MP92"
"11180",80,2.659,0,-0.6209,0,"MP92"
"11181",81,2.777,1,0.6209,0,"MP92"
"11182",82,2.998,1,-0.6209,1,"MP92"
"11183",83,2.674,0,0.6209,1,"MP92"
"11184",84,2.371,1,-0.6209,1,"MP92"
"11185",85,2.281,0,0.6209,1,"MP92"
"11186",86,2.66,0,0.6209,1,"MP92"
"11187",87,1.979,1,0.6209,0,"MP92"
"11188",88,2.686,1,0.6209,0,"MP92"
"11189",89,2.864,0,0.6209,1,"MP92"
"11190",90,2.417,1,0.6209,0,"MP92"
"11191",91,2.863,0,0.6209,1,"MP92"
"11192",92,2.883,1,-0.6209,1,"MP92"
"11193",93,3.891,1,0.6209,0,"MP92"
"11194",94,2.627,1,0.6209,0,"MP92"
"11195",95,1.881,1,0.6209,0,"MP92"
"11196",96,1.476,0,0.6209,1,"MP92"
"11197",97,2.246,0,0.6209,1,"MP92"
"11198",98,2.363,0,-0.6209,0,"MP92"
"11199",99,2.446,1,0.6209,0,"MP92"
"11200",100,2.656,1,0.6209,0,"MP92"
"11201",1,1.872,1,-0.6209,1,"MP92"
"11202",2,1.803,1,-0.6209,1,"MP92"
"11203",3,1.684,1,0.6209,0,"MP92"
"11204",4,1.727,1,0.6209,0,"MP92"
"11205",5,1.751,0,0.6209,1,"MP92"
"11206",6,1.97,0,0.6209,1,"MP92"
"11207",7,2.454,0,0.6209,1,"MP92"
"11208",8,2.002,1,0.6209,0,"MP92"
"11209",9,1.768,1,-0.6209,1,"MP92"
"11210",10,2.322,0,0.6209,1,"MP92"
"11211",11,2.073,0,0.6209,1,"MP92"
"11212",12,2.531,0,0.6209,1,"MP92"
"11213",13,1.956,1,0.6209,0,"MP92"
"11214",14,2.664,1,0.6209,0,"MP92"
"11215",15,2.773,0,-0.6209,0,"MP92"
"11216",16,2.746,1,0.6209,0,"MP92"
"11217",17,1.824,0,0.6209,1,"MP92"
"11218",18,2.705,1,0.6209,0,"MP92"
"11219",19,2.17,0,-0.6209,0,"MP92"
"11220",20,2.161,1,0.6209,0,"MP92"
"11221",21,1.75,0,0.6209,1,"MP92"
"11222",22,2.765,0,0.6209,1,"MP92"
"11223",23,2.214,0,0.6209,1,"MP92"
"11224",24,1.893,1,0.6209,0,"MP92"
"11225",25,1.652,1,0.6209,0,"MP92"
"11226",26,1.722,1,0.6209,0,"MP92"
"11227",27,2.157,0,0.6209,1,"MP92"
"11228",28,1.998,0,0.6209,1,"MP92"
"11229",29,2.035,1,0.6209,0,"MP92"
"11230",30,1.78,0,-0.6209,0,"MP92"
"11231",31,1.857,1,0.6209,0,"MP92"
"11232",32,1.493,0,-0.6209,0,"MP92"
"11233",33,1.176,1,0.6209,0,"MP92"
"11234",34,1.333,0,0.6209,1,"MP92"
"11235",35,1.654,1,-0.6209,1,"MP92"
"11236",36,1.504,0,0.6209,1,"MP92"
"11237",37,1.845,0,0.6209,1,"MP92"
"11238",38,1.61,1,0.6209,0,"MP92"
"11239",39,10.809,0,0.6209,1,"MP92"
"11240",40,3.15,0,-0.6209,0,"MP92"
"11241",41,3.138,1,0.6209,0,"MP92"
"11242",42,2.774,1,0.6209,0,"MP92"
"11243",43,2.782,0,0.6209,1,"MP92"
"11244",44,2.253,1,0.6209,0,"MP92"
"11245",45,3.415,1,0.6209,0,"MP92"
"11246",46,1.869,0,-0.6209,0,"MP92"
"11247",47,1.904,1,-0.6209,1,"MP92"
"11248",48,2.928,1,-0.6209,1,"MP92"
"11249",49,1.686,1,0.6209,0,"MP92"
"11250",50,2.003,0,0.6209,1,"MP92"
"11251",51,2.011,0,0.6209,1,"MP92"
"11252",52,2.198,0,0.6209,1,"MP92"
"11253",53,1.809,1,0.6209,0,"MP92"
"11254",54,2.125,1,0.6209,0,"MP92"
"11255",55,1.752,1,0.6209,0,"MP92"
"11256",56,1.961,0,0.6209,1,"MP92"
"11257",57,1.637,0,0.6209,1,"MP92"
"11258",58,2.213,0,-0.6209,0,"MP92"
"11259",59,1.847,1,0.6209,0,"MP92"
"11260",60,1.624,1,0.6209,0,"MP92"
"11261",61,3.899,0,0.6209,1,"MP92"
"11262",62,1.617,1,0.6209,0,"MP92"
"11263",63,1.607,0,0.6209,1,"MP92"
"11264",64,1.526,1,-0.6209,1,"MP92"
"11265",65,1.226,0,-0.6209,0,"MP92"
"11266",66,1.471,1,-0.6209,1,"MP92"
"11267",67,1.062,0,0.6209,1,"MP92"
"11268",68,1.196,1,0.6209,0,"MP92"
"11269",69,1.238,0,0.6209,1,"MP92"
"11270",70,1.281,1,0.6209,0,"MP92"
"11271",71,1.28,1,0.6209,0,"MP92"
"11272",72,2.974,0,0.6209,1,"MP92"
"11273",73,1.511,0,0.6209,1,"MP92"
"11274",74,1.277,0,0.6209,1,"MP92"
"11275",75,2.341,1,0.6209,0,"MP92"
"11276",76,1.38,1,0.6209,0,"MP92"
"11277",77,1.212,1,0.6209,0,"MP92"
"11278",78,1.778,0,0.6209,1,"MP92"
"11279",79,1.18,0,0.6209,1,"MP92"
"11280",80,2.766,1,0.6209,0,"MP92"
"11281",81,2.414,0,0.6209,1,"MP92"
"11282",82,2.712,0,0.6209,1,"MP92"
"11283",83,2.551,0,0.6209,1,"MP92"
"11284",84,2.019,1,0.6209,0,"MP92"
"11285",85,2.66,1,0.6209,0,"MP92"
"11286",86,2.302,1,-0.6209,1,"MP92"
"11287",87,2.82,0,0.6209,1,"MP92"
"11288",88,2.238,0,0.6209,1,"MP92"
"11289",89,3.392,1,0.6209,0,"MP92"
"11290",90,1.814,1,-0.6209,1,"MP92"
"11291",91,1.889,1,0.6209,0,"MP92"
"11292",92,1.426,1,0.6209,0,"MP92"
"11293",93,1.541,1,0.6209,0,"MP92"
"11294",94,2.308,0,0.6209,1,"MP92"
"11295",95,2.038,0,-0.6209,0,"MP92"
"11296",96,2.217,0,0.6209,1,"MP92"
"11297",97,2.768,0,0.6209,1,"MP92"
"11298",98,2.02,1,0.6209,0,"MP92"
"11299",99,1.533,1,-0.6209,1,"MP92"
"11300",100,1.691,1,0.6209,0,"MP92"
"11301",1,1.71,0,0.6209,1,"MP92"
"11302",2,1.309,1,-0.6209,1,"MP92"
"11303",3,1.507,0,0.6209,1,"MP92"
"11304",4,1.986,1,0.6209,0,"MP92"
"11305",5,1.613,0,0.6209,1,"MP92"
"11306",6,1.753,1,-0.6209,1,"MP92"
"11307",7,1.601,0,0.6209,1,"MP92"
"11308",8,1.519,1,0.6209,0,"MP92"
"11309",9,1.597,0,0.6209,1,"MP92"
"11310",10,1.96,1,0.6209,0,"MP92"
"11311",11,2.311,0,0.6209,1,"MP92"
"11312",12,2.263,1,-0.6209,1,"MP92"
"11313",13,4.799,0,-0.6209,0,"MP92"
"11314",14,2.334,1,-0.6209,1,"MP92"
"11315",15,1.837,0,-0.6209,0,"MP92"
"11316",16,1.734,1,-0.6209,1,"MP92"
"11317",17,1.587,0,0.6209,1,"MP92"
"11318",18,1.684,1,-0.6209,1,"MP92"
"11319",19,1.603,0,0.6209,1,"MP92"
"11320",20,1.312,1,-0.6209,1,"MP92"
"11321",21,2.97,0,-0.6209,0,"MP92"
"11322",22,2.413,1,-0.6209,1,"MP92"
"11323",23,1.921,0,-0.6209,0,"MP92"
"11324",24,2.127,1,-0.6209,1,"MP92"
"11325",25,2.17,0,0.6209,1,"MP92"
"11326",26,2.277,1,-0.6209,1,"MP92"
"11327",27,2.054,0,0.6209,1,"MP92"
"11328",28,2.308,1,-0.6209,1,"MP92"
"11329",29,2.243,0,0.6209,1,"MP92"
"11330",30,1.96,1,0.6209,0,"MP92"
"11331",31,2.358,0,-0.6209,0,"MP92"
"11332",32,2.153,1,-0.6209,1,"MP92"
"11333",33,2.738,0,-0.6209,0,"MP92"
"11334",34,2.655,1,0.6209,0,"MP92"
"11335",35,2.585,0,-0.6209,0,"MP92"
"11336",36,2.585,1,0.6209,0,"MP92"
"11337",37,1.904,0,-0.6209,0,"MP92"
"11338",38,2.992,0,0.6209,1,"MP92"
"11339",39,2.926,0,0.6209,1,"MP92"
"11340",40,3.215,1,0.6209,0,"MP92"
"11341",41,2.242,1,0.6209,0,"MP92"
"11342",42,1.665,1,0.6209,0,"MP92"
"11343",43,1.883,1,0.6209,0,"MP92"
"11344",44,1.943,1,-0.6209,1,"MP92"
"11345",45,1.739,0,-0.6209,0,"MP92"
"11346",46,1.925,1,-0.6209,1,"MP92"
"11347",47,3.27,0,0.6209,1,"MP92"
"11348",48,2.718,0,-0.6209,0,"MP92"
"11349",49,3.196,1,0.6209,0,"MP92"
"11350",50,4.431,1,0.6209,0,"MP92"
"11351",51,3.649,1,-0.6209,1,"MP92"
"11352",52,2.522,0,0.6209,1,"MP92"
"11353",53,2.296,1,-0.6209,1,"MP92"
"11354",54,2.151,0,-0.6209,0,"MP92"
"11355",55,1.727,1,0.6209,0,"MP92"
"11356",56,1.626,0,0.6209,1,"MP92"
"11357",57,1.036,1,-0.6209,1,"MP92"
"11358",58,1.776,0,0.6209,1,"MP92"
"11359",59,1.861,1,-0.6209,1,"MP92"
"11360",60,1.476,0,0.6209,1,"MP92"
"11361",61,2.722,1,0.6209,0,"MP92"
"11362",62,3.027,1,0.6209,0,"MP92"
"11363",63,2.574,0,0.6209,1,"MP92"
"11364",64,2.657,1,0.6209,0,"MP92"
"11365",65,1.716,0,0.6209,1,"MP92"
"11366",66,1.912,1,-0.6209,1,"MP92"
"11367",67,1.568,1,-0.6209,1,"MP92"
"11368",68,1.692,0,-0.6209,0,"MP92"
"11369",69,2.229,0,-0.6209,0,"MP92"
"11370",70,2.03,1,-0.6209,1,"MP92"
"11371",71,1.679,0,0.6209,1,"MP92"
"11372",72,1.57,1,0.6209,0,"MP92"
"11373",73,1.442,0,0.6209,1,"MP92"
"11374",74,3.156,1,-0.6209,1,"MP92"
"11375",75,1.833,0,-0.6209,0,"MP92"
"11376",76,2.018,1,-0.6209,1,"MP92"
"11377",77,1.676,0,0.6209,1,"MP92"
"11378",78,2.175,1,-0.6209,1,"MP92"
"11379",79,1.746,0,0.6209,1,"MP92"
"11380",80,2.065,1,-0.6209,1,"MP92"
"11381",81,2.211,1,0.6209,0,"MP92"
"11382",82,1.441,0,0.6209,1,"MP92"
"11383",83,2.036,1,-0.6209,1,"MP92"
"11384",84,2.415,1,0.6209,0,"MP92"
"11385",85,1.581,0,-0.6209,0,"MP92"
"11386",86,1.54,1,0.6209,0,"MP92"
"11387",87,1.708,1,0.6209,0,"MP92"
"11388",88,2.081,1,-0.6209,1,"MP92"
"11389",89,2.132,0,-0.6209,0,"MP92"
"11390",90,1.54,1,-0.6209,1,"MP92"
"11391",91,2.746,1,0.6209,0,"MP92"
"11392",92,2.038,0,-0.6209,0,"MP92"
"11393",93,2.941,0,0.6209,1,"MP92"
"11394",94,1.312,1,-0.6209,1,"MP92"
"11395",95,1.576,0,-0.6209,0,"MP92"
"11396",96,1.552,1,-0.6209,1,"MP92"
"11397",97,2.167,1,-0.6209,1,"MP92"
"11398",98,1.602,1,0.6209,0,"MP92"
"11399",99,2.007,0,0.6209,1,"MP92"
"11400",100,1.545,1,-0.6209,1,"MP92"
"11401",1,2.554,1,-0.6209,1,"MP92"
"11402",2,2.609,1,0.6209,0,"MP92"
"11403",3,1.438,0,0.6209,1,"MP92"
"11404",4,1.625,1,0.6209,0,"MP92"
"11405",5,1.538,0,-0.6209,0,"MP92"
"11406",6,1.559,1,0.6209,0,"MP92"
"11407",7,1.777,0,0.6209,1,"MP92"
"11408",8,1.64,1,-0.6209,1,"MP92"
"11409",9,1.55,0,0.6209,1,"MP92"
"11410",10,1.668,1,0.6209,0,"MP92"
"11411",11,1.267,0,0.6209,1,"MP92"
"11412",12,1.581,0,0.6209,1,"MP92"
"11413",13,2.05,1,0.6209,0,"MP92"
"11414",14,1.537,0,0.6209,1,"MP92"
"11415",15,1.474,1,-0.6209,1,"MP92"
"11416",16,1.688,0,0.6209,1,"MP92"
"11417",17,1.315,1,-0.6209,1,"MP92"
"11418",18,1.867,0,0.6209,1,"MP92"
"11419",19,1.549,1,-0.6209,1,"MP92"
"11420",20,1.746,0,0.6209,1,"MP92"
"11421",21,1.897,1,0.6209,0,"MP92"
"11422",22,1.831,1,0.6209,0,"MP92"
"11423",23,1.615,1,0.6209,0,"MP92"
"11424",24,1.507,1,-0.6209,1,"MP92"
"11425",25,2.767,0,0.6209,1,"MP92"
"11426",26,2.182,1,-0.6209,1,"MP92"
"11427",27,2.669,0,0.6209,1,"MP92"
"11428",28,1.815,1,-0.6209,1,"MP92"
"11429",29,1.38,0,-0.6209,0,"MP92"
"11430",30,1.448,1,0.6209,0,"MP92"
"11431",31,1.23,0,0.6209,1,"MP92"
"11432",32,1.08,1,-0.6209,1,"MP92"
"11433",33,1.454,0,-0.6209,0,"MP92"
"11434",34,1.316,1,0.6209,0,"MP92"
"11435",35,1.599,0,0.6209,1,"MP92"
"11436",36,1.546,1,-0.6209,1,"MP92"
"11437",37,3.103,0,-0.6209,0,"MP92"
"11438",38,2.032,1,0.6209,0,"MP92"
"11439",39,1.591,1,-0.6209,1,"MP92"
"11440",40,2.404,1,-0.6209,1,"MP92"
"11441",41,3.334,0,0.6209,1,"MP92"
"11442",42,4.24,1,-0.6209,1,"MP92"
"11443",43,2.308,1,-0.6209,1,"MP92"
"11444",44,2.235,1,-0.6209,1,"MP92"
"11445",45,2.17,1,-0.6209,1,"MP92"
"11446",46,1.993,1,-0.6209,1,"MP92"
"11447",47,1.873,1,-0.6209,1,"MP92"
