trialno,rt,response,intensity,accuracy,id
15,1.794,0.0,-0.8056,1,RA93
16,1.585,0.0,0.8056,0,RA93
17,1.27,1.0,0.8056,1,RA93
18,1.286,0.0,0.8056,0,RA93
19,1.308,1.0,0.8056,1,RA93
20,1.714,1.0,-0.8056,0,RA93
21,1.723,0.0,-0.8056,1,RA93
22,2.106,1.0,-0.8056,0,RA93
23,1.417,1.0,-0.8056,0,RA93
24,1.325,1.0,0.8056,1,RA93
25,1.567,1.0,0.8056,1,RA93
26,1.408,1.0,-0.8056,0,RA93
27,1.36,1.0,-0.8056,0,RA93
28,1.299,1.0,0.8056,1,RA93
29,1.33,0.0,0.8056,0,RA93
30,1.322,1.0,0.8056,1,RA93
31,1.435,0.0,0.8056,0,RA93
32,1.787,0.0,-0.8056,1,RA93
33,1.254,0.0,0.8056,0,RA93
34,1.528,0.0,-0.8056,1,RA93
35,1.342,0.0,0.8056,0,RA93
36,1.545,0.0,0.8056,0,RA93
37,1.419,1.0,0.8056,1,RA93
38,1.247,0.0,0.8056,0,RA93
39,1.536,1.0,0.8056,1,RA93
40,1.486,0.0,0.8056,0,RA93
41,1.679,0.0,0.8056,0,RA93
42,1.165,1.0,0.8056,1,RA93
43,1.041,0.0,0.8056,0,RA93
44,1.499,1.0,0.8056,1,RA93
45,1.557,1.0,0.8056,1,RA93
46,1.249,1.0,0.8056,1,RA93
47,1.397,1.0,0.8056,1,RA93
48,1.516,1.0,0.8056,1,RA93
49,1.33,1.0,0.8056,1,RA93
50,1.268,1.0,0.8056,1,RA93
51,1.13,1.0,0.8056,1,RA93
52,1.28,1.0,0.8056,1,RA93
53,1.192,0.0,0.8056,0,RA93
54,1.498,1.0,0.8056,1,RA93
55,1.164,0.0,-0.8056,1,RA93
56,2.025,0.0,0.8056,0,RA93
57,1.441,0.0,0.8056,0,RA93
58,1.503,0.0,0.8056,0,RA93
59,1.845,0.0,0.8056,0,RA93
60,1.621,0.0,0.8056,0,RA93
61,2.888,0.0,0.8056,0,RA93
62,1.478,1.0,0.8056,1,RA93
63,1.103,0.0,0.8056,0,RA93
64,1.399,0.0,0.8056,0,RA93
65,1.166,0.0,-0.8056,1,RA93
66,1.351,0.0,0.8056,0,RA93
67,1.317,0.0,-0.8056,1,RA93
68,1.348,1.0,0.8056,1,RA93
69,1.228,1.0,-0.8056,0,RA93
70,1.558,1.0,0.8056,1,RA93
71,1.474,1.0,0.8056,1,RA93
72,1.241,1.0,0.8056,1,RA93
73,1.263,1.0,0.8056,1,RA93
74,1.351,1.0,0.8056,1,RA93
75,1.231,1.0,0.8056,1,RA93
76,1.278,1.0,-0.8056,0,RA93
77,1.441,1.0,0.8056,1,RA93
78,1.486,1.0,0.8056,1,RA93
79,1.446,1.0,0.8056,1,RA93
80,1.235,1.0,0.8056,1,RA93
81,1.576,1.0,0.8056,1,RA93
82,1.361,1.0,0.8056,1,RA93
83,1.429,1.0,0.8056,1,RA93
84,1.447,1.0,0.8056,1,RA93
85,1.322,1.0,0.8056,1,RA93
86,2.97,1.0,-0.8056,0,RA93
87,1.487,0.0,0.8056,0,RA93
88,1.108,1.0,0.8056,1,RA93
89,1.332,1.0,0.8056,1,RA93
90,1.719,1.0,0.8056,1,RA93
91,1.216,1.0,0.8056,1,RA93
92,1.629,0.0,0.8056,0,RA93
93,2.754,1.0,0.8056,1,RA93
94,1.517,0.0,0.8056,0,RA93
95,2.329,0.0,0.8056,0,RA93
96,2.293,0.0,-0.8056,1,RA93
97,1.603,0.0,0.8056,0,RA93
98,1.598,0.0,0.8056,0,RA93
99,1.707,0.0,0.8056,0,RA93
100,1.223,1.0,0.8056,1,RA93
1,1.337,1.0,-0.8056,0,RA93
2,0.773,0.0,0.8056,0,RA93
3,0.556,0.0,0.8056,0,RA93
4,1.068,0.0,-0.8056,1,RA93
5,0.538,0.0,0.8056,0,RA93
6,0.575,0.0,-0.8056,1,RA93
7,0.631,0.0,0.8056,0,RA93
8,1.095,1.0,-0.8056,0,RA93
9,0.682,0.0,0.8056,0,RA93
10,0.802,0.0,0.8056,0,RA93
11,1.122,1.0,0.8056,1,RA93
12,0.921,1.0,0.8056,1,RA93
13,0.832,0.0,0.8056,0,RA93
14,0.941,1.0,0.8056,1,RA93
15,0.86,1.0,0.8056,1,RA93
16,1.22,0.0,0.8056,0,RA93
17,1.039,0.0,0.8056,0,RA93
18,0.841,0.0,0.8056,0,RA93
19,0.949,0.0,-0.8056,1,RA93
20,0.879,0.0,0.8056,0,RA93
21,0.984,0.0,0.8056,0,RA93
22,0.859,1.0,-0.8056,0,RA93
23,0.817,1.0,0.8056,1,RA93
24,1.254,0.0,0.8056,0,RA93
25,0.914,0.0,-0.8056,1,RA93
26,0.894,1.0,0.8056,1,RA93
27,0.604,1.0,0.8056,1,RA93
28,0.842,0.0,0.8056,0,RA93
29,0.851,1.0,0.8056,1,RA93
30,1.119,0.0,0.8056,0,RA93
31,0.953,1.0,-0.8056,0,RA93
32,0.924,1.0,0.8056,1,RA93
33,0.984,0.0,0.8056,0,RA93
34,0.824,1.0,0.8056,1,RA93
35,0.919,1.0,-0.8056,0,RA93
36,1.072,1.0,0.8056,1,RA93
37,1.032,1.0,0.8056,1,RA93
38,1.349,0.0,-0.8056,1,RA93
39,0.765,1.0,0.8056,1,RA93
40,1.129,1.0,-0.8056,0,RA93
41,0.946,1.0,0.8056,1,RA93
42,0.944,1.0,0.8056,1,RA93
43,1.132,0.0,0.8056,0,RA93
44,0.97,0.0,0.8056,0,RA93
45,1.074,1.0,0.8056,1,RA93
46,1.058,1.0,0.8056,1,RA93
47,1.253,0.0,0.8056,0,RA93
48,1.175,1.0,0.8056,1,RA93
49,0.914,0.0,0.8056,0,RA93
50,1.44,1.0,0.8056,1,RA93
51,1.69,0.0,0.8056,0,RA93
52,1.506,1.0,-0.8056,0,RA93
53,1.017,0.0,0.8056,0,RA93
54,1.191,0.0,0.8056,0,RA93
55,1.083,0.0,0.8056,0,RA93
56,1.141,0.0,0.8056,0,RA93
57,1.107,0.0,0.8056,0,RA93
58,1.468,0.0,0.8056,0,RA93
59,1.123,1.0,0.8056,1,RA93
60,1.185,0.0,0.8056,0,RA93
61,1.092,1.0,0.8056,1,RA93
62,1.197,1.0,0.8056,1,RA93
63,0.961,1.0,0.8056,1,RA93
64,0.961,1.0,0.8056,1,RA93
65,0.807,1.0,-0.8056,0,RA93
66,0.964,1.0,0.8056,1,RA93
67,1.024,1.0,0.8056,1,RA93
68,0.994,1.0,0.8056,1,RA93
69,1.432,1.0,0.8056,1,RA93
70,1.059,1.0,0.8056,1,RA93
71,1.063,0.0,0.8056,0,RA93
72,0.894,1.0,0.8056,1,RA93
73,1.252,1.0,0.8056,1,RA93
74,1.106,0.0,-0.8056,1,RA93
75,1.074,1.0,0.8056,1,RA93
76,1.062,1.0,0.8056,1,RA93
77,1.166,1.0,0.8056,1,RA93
78,1.143,1.0,-0.8056,0,RA93
79,1.051,1.0,0.8056,1,RA93
80,1.306,1.0,-0.8056,0,RA93
81,0.932,1.0,0.8056,1,RA93
82,0.936,1.0,0.8056,1,RA93
83,2.368,1.0,0.8056,1,RA93
84,1.861,1.0,0.8056,1,RA93
85,1.222,0.0,-0.8056,1,RA93
86,0.97,0.0,0.8056,0,RA93
87,2.129,0.0,0.8056,0,RA93
88,1.187,1.0,-0.8056,0,RA93
89,1.272,0.0,0.8056,0,RA93
90,0.784,0.0,0.8056,0,RA93
91,1.083,0.0,-0.8056,1,RA93
92,1.545,0.0,0.8056,0,RA93
93,1.172,0.0,0.8056,0,RA93
94,2.034,0.0,0.8056,0,RA93
95,1.415,1.0,0.8056,1,RA93
96,1.302,0.0,0.8056,0,RA93
97,1.078,0.0,0.8056,0,RA93
98,0.913,0.0,-0.8056,1,RA93
99,1.479,0.0,0.8056,0,RA93
100,1.586,0.0,0.8056,0,RA93
1,1.806,1.0,-0.8056,0,RA93
2,1.094,1.0,0.8056,1,RA93
3,1.593,1.0,-0.8056,0,RA93
4,0.959,0.0,0.8056,0,RA93
5,1.018,1.0,0.8056,1,RA93
6,0.988,1.0,0.8056,1,RA93
7,0.855,1.0,0.8056,1,RA93
8,1.25,0.0,-0.8056,1,RA93
9,1.58,0.0,0.8056,0,RA93
10,1.046,1.0,0.8056,1,RA93
11,1.14,0.0,-0.8056,1,RA93
12,1.127,0.0,-0.8056,1,RA93
13,0.869,0.0,-0.8056,1,RA93
14,0.879,0.0,-0.8056,1,RA93
15,1.018,0.0,0.8056,0,RA93
16,1.21,0.0,0.8056,0,RA93
17,1.114,0.0,0.8056,0,RA93
18,1.19,0.0,0.8056,0,RA93
19,1.098,1.0,-0.8056,0,RA93
20,1.282,1.0,-0.8056,0,RA93
21,1.067,0.0,-0.8056,1,RA93
22,0.986,0.0,-0.8056,1,RA93
23,0.9,0.0,0.8056,0,RA93
24,0.851,0.0,-0.8056,1,RA93
25,1.72,1.0,-0.8056,0,RA93
26,1.108,0.0,-0.8056,1,RA93
27,0.912,0.0,-0.8056,1,RA93
28,1.027,0.0,-0.8056,1,RA93
29,1.292,0.0,-0.8056,1,RA93
30,1.1,1.0,0.8056,1,RA93
31,0.991,1.0,0.8056,1,RA93
32,1.292,1.0,0.8056,1,RA93
33,1.104,1.0,0.8056,1,RA93
34,1.291,1.0,-0.8056,0,RA93
35,1.458,0.0,-0.8056,1,RA93
36,1.172,0.0,-0.8056,1,RA93
37,0.704,0.0,0.8056,0,RA93
38,0.766,0.0,-0.8056,1,RA93
39,0.603,0.0,-0.8056,1,RA93
40,0.801,0.0,-0.8056,1,RA93
41,0.842,0.0,-0.8056,1,RA93
42,0.898,1.0,0.8056,1,RA93
43,0.985,1.0,0.8056,1,RA93
44,1.033,0.0,-0.8056,1,RA93
45,0.891,0.0,-0.8056,1,RA93
46,0.86,0.0,-0.8056,1,RA93
47,0.993,0.0,0.8056,0,RA93
48,0.707,0.0,-0.8056,1,RA93
49,1.069,1.0,0.8056,1,RA93
50,0.963,0.0,0.8056,0,RA93
51,0.924,0.0,-0.8056,1,RA93
52,0.802,0.0,-0.8056,1,RA93
53,1.09,0.0,0.8056,0,RA93
54,0.88,0.0,0.8056,0,RA93
55,0.774,0.0,-0.8056,1,RA93
56,0.995,0.0,0.8056,0,RA93
57,0.766,0.0,-0.8056,1,RA93
58,0.952,0.0,0.8056,0,RA93
59,1.263,1.0,0.8056,1,RA93
60,1.255,1.0,-0.8056,0,RA93
61,1.271,0.0,-0.8056,1,RA93
62,1.206,0.0,-0.8056,1,RA93
63,1.218,1.0,0.8056,1,RA93
64,1.149,0.0,-0.8056,1,RA93
65,1.184,1.0,-0.8056,0,RA93
66,1.131,1.0,0.8056,1,RA93
67,0.945,0.0,-0.8056,1,RA93
68,0.959,1.0,-0.8056,0,RA93
69,0.83,0.0,-0.8056,1,RA93
70,1.057,1.0,-0.8056,0,RA93
71,0.896,1.0,0.8056,1,RA93
72,0.912,1.0,0.8056,1,RA93
73,1.173,1.0,0.8056,1,RA93
74,0.905,1.0,0.8056,1,RA93
75,1.057,1.0,-0.8056,0,RA93
76,0.948,0.0,0.8056,0,RA93
77,1.061,1.0,0.8056,1,RA93
78,0.932,1.0,0.8056,1,RA93
79,1.057,1.0,0.8056,1,RA93
80,0.974,1.0,-0.8056,0,RA93
81,1.057,1.0,0.8056,1,RA93
82,1.122,1.0,-0.8056,0,RA93
83,1.164,1.0,-0.8056,0,RA93
84,1.098,1.0,0.8056,1,RA93
85,1.236,1.0,0.8056,1,RA93
86,1.122,1.0,0.8056,1,RA93
87,1.09,1.0,0.8056,1,RA93
88,1.163,1.0,0.8056,1,RA93
89,0.927,1.0,0.8056,1,RA93
90,1.045,1.0,0.8056,1,RA93
91,1.082,1.0,-0.8056,0,RA93
92,1.094,1.0,-0.8056,0,RA93
93,1.202,1.0,0.8056,1,RA93
94,0.942,1.0,-0.8056,0,RA93
95,0.743,1.0,0.8056,1,RA93
96,0.86,1.0,0.8056,1,RA93
97,0.893,0.0,-0.8056,1,RA93
98,1.425,0.0,0.8056,0,RA93
99,1.293,1.0,0.8056,1,RA93
100,0.863,1.0,-0.8056,0,RA93
1,1.256,0.0,0.8056,0,RA93
2,1.035,1.0,-0.8056,0,RA93
3,0.92,1.0,-0.8056,0,RA93
4,0.972,0.0,-0.8056,1,RA93
5,1.418,1.0,-0.8056,0,RA93
6,1.068,1.0,0.8056,1,RA93
7,1.051,1.0,-0.8056,0,RA93
8,1.042,1.0,0.8056,1,RA93
9,0.998,1.0,-0.8056,0,RA93
10,0.893,1.0,0.8056,1,RA93
11,1.02,1.0,-0.8056,0,RA93
12,0.956,1.0,0.8056,1,RA93
13,0.924,1.0,0.8056,1,RA93
14,1.186,1.0,-0.8056,0,RA93
15,1.107,1.0,-0.8056,0,RA93
16,1.303,0.0,0.8056,0,RA93
17,1.134,0.0,-0.8056,1,RA93
18,0.944,1.0,0.8056,1,RA93
19,0.834,1.0,0.8056,1,RA93
20,1.244,1.0,-0.8056,0,RA93
21,0.929,1.0,0.8056,1,RA93
22,0.95,1.0,-0.8056,0,RA93
23,1.272,0.0,-0.8056,1,RA93
24,0.753,0.0,0.8056,0,RA93
25,1.319,1.0,0.8056,1,RA93
26,1.235,0.0,-0.8056,1,RA93
27,1.108,0.0,0.8056,0,RA93
28,0.922,0.0,-0.8056,1,RA93
29,0.91,0.0,0.8056,0,RA93
30,1.202,0.0,0.8056,0,RA93
31,1.099,0.0,-0.8056,1,RA93
32,0.957,0.0,-0.8056,1,RA93
33,0.915,0.0,0.8056,0,RA93
34,0.998,0.0,-0.8056,1,RA93
35,0.974,0.0,0.8056,0,RA93
36,0.902,0.0,-0.8056,1,RA93
37,1.02,0.0,-0.8056,1,RA93
38,0.982,0.0,0.8056,0,RA93
39,1.142,1.0,-0.8056,0,RA93
40,1.061,0.0,0.8056,0,RA93
41,1.008,1.0,0.8056,1,RA93
42,1.012,0.0,0.8056,0,RA93
43,1.014,0.0,-0.8056,1,RA93
44,0.978,0.0,-0.8056,1,RA93
45,0.658,0.0,-0.8056,1,RA93
46,0.723,1.0,-0.8056,0,RA93
47,0.765,1.0,-0.8056,0,RA93
48,0.71,1.0,0.8056,1,RA93
49,0.743,1.0,-0.8056,0,RA93
50,0.779,1.0,-0.8056,0,RA93
51,0.742,1.0,0.8056,1,RA93
52,0.961,1.0,0.8056,1,RA93
53,0.898,1.0,-0.8056,0,RA93
54,0.842,1.0,0.8056,1,RA93
55,1.041,1.0,0.8056,1,RA93
56,0.93,1.0,-0.8056,0,RA93
57,0.77,1.0,0.8056,1,RA93
58,1.034,0.0,0.8056,0,RA93
59,0.871,0.0,-0.8056,1,RA93
60,0.731,0.0,-0.8056,1,RA93
61,0.9,1.0,-0.8056,0,RA93
62,0.776,1.0,0.8056,1,RA93
63,1.081,0.0,-0.8056,1,RA93
64,0.911,0.0,-0.8056,1,RA93
65,0.787,0.0,-0.8056,1,RA93
66,0.748,1.0,0.8056,1,RA93
67,0.773,0.0,0.8056,0,RA93
68,0.775,1.0,0.8056,1,RA93
69,0.995,1.0,0.8056,1,RA93
70,0.947,1.0,0.8056,1,RA93
71,0.804,0.0,-0.8056,1,RA93
72,0.994,0.0,-0.8056,1,RA93
73,0.851,1.0,0.8056,1,RA93
74,0.913,0.0,0.8056,0,RA93
75,1.247,0.0,0.8056,0,RA93
76,0.914,0.0,0.8056,0,RA93
77,0.833,0.0,-0.8056,1,RA93
78,0.771,1.0,0.8056,1,RA93
79,0.965,0.0,-0.8056,1,RA93
80,1.093,1.0,-0.8056,0,RA93
81,0.884,0.0,0.8056,0,RA93
82,0.882,0.0,0.8056,0,RA93
83,1.104,0.0,0.8056,0,RA93
84,0.955,1.0,-0.8056,0,RA93
85,0.996,1.0,-0.8056,0,RA93
86,1.133,1.0,-0.8056,0,RA93
87,1.431,1.0,-0.8056,0,RA93
88,0.963,1.0,0.8056,1,RA93
89,0.902,1.0,0.8056,1,RA93
90,1.256,0.0,-0.8056,1,RA93
91,0.901,0.0,0.8056,0,RA93
92,0.972,0.0,0.8056,0,RA93
93,0.837,0.0,0.8056,0,RA93
94,1.023,0.0,0.8056,0,RA93
95,1.154,0.0,0.8056,0,RA93
96,0.966,0.0,-0.8056,1,RA93
97,0.888,0.0,-0.8056,1,RA93
98,1.008,0.0,-0.8056,1,RA93
99,0.988,0.0,-0.8056,1,RA93
100,0.886,1.0,0.8056,1,RA93
1,1.728,0.0,0.6209,0,MP92
2,1.359,1.0,0.6209,1,MP92
3,1.353,1.0,0.6209,1,MP92
4,2.139,1.0,0.6209,1,MP92
5,1.245,1.0,0.6209,1,MP92
6,1.71,1.0,0.6209,1,MP92
7,2.111,0.0,0.6209,0,MP92
8,1.239,0.0,0.6209,0,MP92
9,1.214,1.0,0.6209,1,MP92
10,1.176,1.0,0.6209,1,MP92
11,0.971,1.0,-0.6209,0,MP92
12,1.16,1.0,0.6209,1,MP92
13,1.353,1.0,0.6209,1,MP92
14,1.06,1.0,0.6209,1,MP92
15,1.514,1.0,0.6209,1,MP92
16,1.936,1.0,-0.6209,0,MP92
17,1.324,1.0,0.6209,1,MP92
18,1.291,1.0,0.6209,1,MP92
19,1.237,1.0,0.6209,1,MP92
20,1.424,0.0,0.6209,0,MP92
21,1.747,0.0,0.6209,0,MP92
22,1.406,0.0,-0.6209,1,MP92
23,2.629,1.0,0.6209,1,MP92
24,2.895,0.0,0.6209,0,MP92
25,1.863,1.0,0.6209,1,MP92
26,1.999,0.0,0.6209,0,MP92
27,1.499,1.0,0.6209,1,MP92
28,1.91,1.0,0.6209,1,MP92
29,3.264,1.0,0.6209,1,MP92
30,1.859,0.0,0.6209,0,MP92
31,1.562,1.0,0.6209,1,MP92
32,1.52,0.0,0.6209,0,MP92
33,1.315,1.0,0.6209,1,MP92
34,1.481,0.0,0.6209,0,MP92
35,1.474,1.0,0.6209,1,MP92
36,1.296,1.0,0.6209,1,MP92
37,1.469,1.0,0.6209,1,MP92
38,1.41,0.0,-0.6209,1,MP92
39,1.428,1.0,-0.6209,0,MP92
40,1.374,1.0,0.6209,1,MP92
41,1.982,0.0,0.6209,0,MP92
42,1.672,1.0,0.6209,1,MP92
43,2.499,0.0,0.6209,0,MP92
44,2.355,0.0,-0.6209,1,MP92
45,2.169,0.0,-0.6209,1,MP92
46,1.514,0.0,0.6209,0,MP92
47,2.955,0.0,-0.6209,1,MP92
48,1.885,0.0,0.6209,0,MP92
49,3.143,1.0,0.6209,1,MP92
50,1.865,0.0,0.6209,0,MP92
51,7.313,1.0,0.6209,1,MP92
52,2.45,1.0,0.6209,1,MP92
53,2.198,1.0,0.6209,1,MP92
54,4.162,0.0,-0.6209,1,MP92
55,2.472,1.0,0.6209,1,MP92
56,3.398,0.0,0.6209,0,MP92
57,2.574,0.0,-0.6209,1,MP92
58,2.35,1.0,-0.6209,0,MP92
59,1.679,1.0,0.6209,1,MP92
60,2.119,1.0,0.6209,1,MP92
61,1.766,1.0,0.6209,1,MP92
62,3.024,0.0,0.6209,0,MP92
63,2.979,0.0,0.6209,0,MP92
64,2.546,1.0,0.6209,1,MP92
65,3.299,0.0,-0.6209,1,MP92
66,2.103,1.0,0.6209,1,MP92
67,1.862,0.0,-0.6209,1,MP92
68,2.369,1.0,0.6209,1,MP92
69,1.628,0.0,0.6209,0,MP92
70,1.375,1.0,0.6209,1,MP92
71,2.545,0.0,0.6209,0,MP92
72,2.48,1.0,0.6209,1,MP92
73,3.069,1.0,0.6209,1,MP92
74,3.258,1.0,0.6209,1,MP92
75,1.529,1.0,0.6209,1,MP92
76,2.571,1.0,0.6209,1,MP92
77,2.674,1.0,0.6209,1,MP92
78,1.988,1.0,0.6209,1,MP92
79,2.877,1.0,0.6209,1,MP92
80,3.17,1.0,0.6209,1,MP92
81,3.494,1.0,-0.6209,0,MP92
82,2.618,1.0,0.6209,1,MP92
83,2.002,0.0,0.6209,0,MP92
84,2.135,0.0,0.6209,0,MP92
85,2.713,0.0,0.6209,0,MP92
86,2.1,0.0,-0.6209,1,MP92
87,2.696,0.0,-0.6209,1,MP92
88,2.772,0.0,0.6209,0,MP92
89,3.376,1.0,0.6209,1,MP92
90,3.042,0.0,0.6209,0,MP92
91,2.602,0.0,-0.6209,1,MP92
92,2.103,0.0,0.6209,0,MP92
93,2.727,0.0,0.6209,0,MP92
94,4.954,1.0,0.6209,1,MP92
95,3.531,0.0,-0.6209,1,MP92
96,1.674,0.0,0.6209,0,MP92
97,1.941,0.0,0.6209,0,MP92
98,2.768,0.0,-0.6209,1,MP92
99,2.906,1.0,0.6209,1,MP92
100,2.594,0.0,-0.6209,1,MP92
1,2.01,1.0,0.6209,1,MP92
2,2.029,1.0,0.6209,1,MP92
3,3.063,1.0,0.6209,1,MP92
4,3.362,1.0,0.6209,1,MP92
5,2.275,0.0,0.6209,0,MP92
6,1.917,0.0,0.6209,0,MP92
7,1.509,0.0,0.6209,0,MP92
8,1.376,0.0,0.6209,0,MP92
9,1.524,0.0,-0.6209,1,MP92
10,1.936,1.0,-0.6209,0,MP92
11,2.446,1.0,0.6209,1,MP92
12,1.987,0.0,0.6209,0,MP92
13,3.466,0.0,0.6209,0,MP92
14,2.505,1.0,-0.6209,0,MP92
15,1.65,0.0,0.6209,0,MP92
16,2.045,1.0,0.6209,1,MP92
17,1.89,0.0,0.6209,0,MP92
18,2.423,0.0,0.6209,0,MP92
19,2.032,0.0,0.6209,0,MP92
20,2.769,1.0,-0.6209,0,MP92
21,2.43,0.0,0.6209,0,MP92
22,2.63,1.0,0.6209,1,MP92
23,3.2,0.0,0.6209,0,MP92
24,2.13,1.0,0.6209,1,MP92
25,2.203,0.0,0.6209,0,MP92
26,2.06,1.0,0.6209,1,MP92
27,1.421,0.0,-0.6209,1,MP92
28,1.713,1.0,0.6209,1,MP92
29,1.748,0.0,0.6209,0,MP92
30,2.404,1.0,0.6209,1,MP92
31,2.518,0.0,-0.6209,1,MP92
32,2.702,1.0,0.6209,1,MP92
33,2.009,1.0,0.6209,1,MP92
34,2.118,1.0,0.6209,1,MP92
35,2.589,1.0,0.6209,1,MP92
36,2.359,1.0,0.6209,1,MP92
37,2.435,1.0,0.6209,1,MP92
38,2.887,1.0,0.6209,1,MP92
39,1.57,0.0,0.6209,0,MP92
40,2.172,0.0,-0.6209,1,MP92
41,2.166,1.0,0.6209,1,MP92
42,1.957,1.0,0.6209,1,MP92
43,2.246,1.0,0.6209,1,MP92
44,1.41,0.0,0.6209,0,MP92
45,2.022,0.0,0.6209,0,MP92
46,2.369,0.0,0.6209,0,MP92
47,2.366,0.0,0.6209,0,MP92
48,4.043,1.0,-0.6209,0,MP92
49,2.56,0.0,0.6209,0,MP92
50,1.598,0.0,0.6209,0,MP92
51,3.052,0.0,-0.6209,1,MP92
52,2.339,0.0,0.6209,0,MP92
53,2.033,1.0,0.6209,1,MP92
54,1.601,0.0,0.6209,0,MP92
55,1.502,1.0,0.6209,1,MP92
56,1.602,0.0,-0.6209,1,MP92
57,1.504,1.0,0.6209,1,MP92
58,1.627,0.0,0.6209,0,MP92
59,1.522,1.0,-0.6209,0,MP92
60,1.87,0.0,-0.6209,1,MP92
61,1.567,1.0,0.6209,1,MP92
62,1.681,0.0,-0.6209,1,MP92
63,1.342,0.0,-0.6209,1,MP92
64,1.374,1.0,0.6209,1,MP92
65,3.184,1.0,0.6209,1,MP92
66,1.602,1.0,0.6209,1,MP92
67,1.874,0.0,0.6209,0,MP92
68,3.173,1.0,0.6209,1,MP92
69,1.45,1.0,0.6209,1,MP92
70,2.63,0.0,0.6209,0,MP92
71,1.436,0.0,-0.6209,1,MP92
72,2.384,1.0,0.6209,1,MP92
73,2.719,0.0,0.6209,0,MP92
74,2.495,0.0,0.6209,0,MP92
75,3.228,1.0,0.6209,1,MP92
76,1.623,1.0,0.6209,1,MP92
77,1.591,1.0,0.6209,1,MP92
78,1.59,1.0,0.6209,1,MP92
79,3.186,0.0,0.6209,0,MP92
80,2.659,1.0,-0.6209,0,MP92
81,2.777,0.0,0.6209,0,MP92
82,2.998,0.0,-0.6209,1,MP92
83,2.674,1.0,0.6209,1,MP92
84,2.371,0.0,-0.6209,1,MP92
85,2.281,1.0,0.6209,1,MP92
86,2.66,1.0,0.6209,1,MP92
87,1.979,0.0,0.6209,0,MP92
88,2.686,0.0,0.6209,0,MP92
89,2.864,1.0,0.6209,1,MP92
90,2.417,0.0,0.6209,0,MP92
91,2.863,1.0,0.6209,1,MP92
92,2.883,0.0,-0.6209,1,MP92
93,3.891,0.0,0.6209,0,MP92
94,2.627,0.0,0.6209,0,MP92
95,1.881,0.0,0.6209,0,MP92
96,1.476,1.0,0.6209,1,MP92
97,2.246,1.0,0.6209,1,MP92
98,2.363,1.0,-0.6209,0,MP92
99,2.446,0.0,0.6209,0,MP92
100,2.656,0.0,0.6209,0,MP92
1,1.872,0.0,-0.6209,1,MP92
2,1.803,0.0,-0.6209,1,MP92
3,1.684,0.0,0.6209,0,MP92
4,1.727,0.0,0.6209,0,MP92
5,1.751,1.0,0.6209,1,MP92
6,1.97,1.0,0.6209,1,MP92
7,2.454,1.0,0.6209,1,MP92
8,2.002,0.0,0.6209,0,MP92
9,1.768,0.0,-0.6209,1,MP92
10,2.322,1.0,0.6209,1,MP92
11,2.073,1.0,0.6209,1,MP92
12,2.531,1.0,0.6209,1,MP92
13,1.956,0.0,0.6209,0,MP92
14,2.664,0.0,0.6209,0,MP92
15,2.773,1.0,-0.6209,0,MP92
16,2.746,0.0,0.6209,0,MP92
17,1.824,1.0,0.6209,1,MP92
18,2.705,0.0,0.6209,0,MP92
19,2.17,1.0,-0.6209,0,MP92
20,2.161,0.0,0.6209,0,MP92
21,1.75,1.0,0.6209,1,MP92
22,2.765,1.0,0.6209,1,MP92
23,2.214,1.0,0.6209,1,MP92
24,1.893,0.0,0.6209,0,MP92
25,1.652,0.0,0.6209,0,MP92
26,1.722,0.0,0.6209,0,MP92
27,2.157,1.0,0.6209,1,MP92
28,1.998,1.0,0.6209,1,MP92
29,2.035,0.0,0.6209,0,MP92
30,1.78,1.0,-0.6209,0,MP92
31,1.857,0.0,0.6209,0,MP92
32,1.493,1.0,-0.6209,0,MP92
33,1.176,0.0,0.6209,0,MP92
34,1.333,1.0,0.6209,1,MP92
35,1.654,0.0,-0.6209,1,MP92
36,1.504,1.0,0.6209,1,MP92
37,1.845,1.0,0.6209,1,MP92
38,1.61,0.0,0.6209,0,MP92
39,10.809,1.0,0.6209,1,MP92
40,3.15,1.0,-0.6209,0,MP92
41,3.138,0.0,0.6209,0,MP92
42,2.774,0.0,0.6209,0,MP92
43,2.782,1.0,0.6209,1,MP92
44,2.253,0.0,0.6209,0,MP92
45,3.415,0.0,0.6209,0,MP92
46,1.869,1.0,-0.6209,0,MP92
47,1.904,0.0,-0.6209,1,MP92
48,2.928,0.0,-0.6209,1,MP92
49,1.686,0.0,0.6209,0,MP92
50,2.003,1.0,0.6209,1,MP92
51,2.011,1.0,0.6209,1,MP92
52,2.198,1.0,0.6209,1,MP92
53,1.809,0.0,0.6209,0,MP92
54,2.125,0.0,0.6209,0,MP92
55,1.752,0.0,0.6209,0,MP92
56,1.961,1.0,0.6209,1,MP92
57,1.637,1.0,0.6209,1,MP92
58,2.213,1.0,-0.6209,0,MP92
59,1.847,0.0,0.6209,0,MP92
60,1.624,0.0,0.6209,0,MP92
61,3.899,1.0,0.6209,1,MP92
62,1.617,0.0,0.6209,0,MP92
63,1.607,1.0,0.6209,1,MP92
64,1.526,0.0,-0.6209,1,MP92
65,1.226,1.0,-0.6209,0,MP92
66,1.471,0.0,-0.6209,1,MP92
67,1.062,1.0,0.6209,1,MP92
68,1.196,0.0,0.6209,0,MP92
69,1.238,1.0,0.6209,1,MP92
70,1.281,0.0,0.6209,0,MP92
